OrderID,Date,CustomerID,ProductID,Region,Quantity,Revenue
10438,2024-01-19 06:00:00,C0025,P020,Quebec,2,346
10439,2024-01-19 07:00:00,C0145,P021,Quebec,4,772
10440,2024-01-19 08:00:00,C0013,P018,Quebec,2,214
10441,2024-01-19 09:00:00,C0212,P050,Quebec,2,220
10442,2024-01-19 10:00:00,C0025,P010,Manitoba,1,157
10443,2024-01-19 11:00:00,C0068,P034,BC,4,828
10444,2024-01-19 12:00:00,C0394,P026,Alberta,4,612
10445,2024-01-19 13:00:00,C0067,P030,Quebec,2,238
10446,2024-01-19 14:00:00,C0233,P009,Manitoba,1,259
10447,2024-01-19 15:00:00,C0109,P046,Manitoba,3,738
10448,2024-01-19 16:00:00,C0146,P031,Manitoba,1,282
10449,2024-01-19 17:00:00,C0111,P042,BC,3,693
10450,2024-01-19 18:00:00,C0228,P004,Quebec,1,118
10451,2024-01-19 19:00:00,C0111,P006,Manitoba,4,720
10452,2024-01-19 20:00:00,C0470,P014,Manitoba,1,228
10453,2024-01-19 21:00:00,C0034,P004,Quebec,2,132
10454,2024-01-19 22:00:00,C0111,P026,BC,3,579
10455,2024-01-19 23:00:00,C0264,P047,Manitoba,1,112
10456,2024-01-20 00:00:00,C0424,P048,Alberta,1,233
10457,2024-01-20 01:00:00,C0369,P039,Ontario,3,291
10458,2024-01-20 02:00:00,C0236,P017,Ontario,1,198
10459,2024-01-20 03:00:00,C0083,P019,Ontario,3,387
10460,2024-01-20 04:00:00,C0042,P049,BC,4,824
10461,2024-01-20 05:00:00,C0425,P006,Manitoba,3,585
10462,2024-01-20 06:00:00,C0101,P029,Ontario,3,678
10463,2024-01-20 07:00:00,C0006,P011,Ontario,4,508
10464,2024-01-20 08:00:00,C0180,P016,Quebec,1,77
10465,2024-01-20 09:00:00,C0282,P030,Manitoba,1,62
10466,2024-01-20 10:00:00,C0320,P025,Manitoba,4,640
10467,2024-01-20 11:00:00,C0226,P040,Quebec,2,396
10468,2024-01-20 12:00:00,C0443,P011,Manitoba,3,408
10469,2024-01-20 13:00:00,C0440,P007,Alberta,1,198
10470,2024-01-20 14:00:00,C0315,P026,BC,1,183
10471,2024-01-20 15:00:00,C0365,P022,Quebec,3,372
10472,2024-01-20 16:00:00,C0454,P025,Ontario,3,534
10473,2024-01-20 17:00:00,C0229,P019,Manitoba,3,324
10474,2024-01-20 18:00:00,C0377,P031,Alberta,2,526
10475,2024-01-20 19:00:00,C0289,P026,Alberta,4,528
10476,2024-01-20 20:00:00,C0437,P042,BC,2,428
10477,2024-01-20 21:00:00,C0150,P041,Alberta,2,428
10478,2024-01-20 22:00:00,C0277,P036,Manitoba,3,213
10479,2024-01-20 23:00:00,C0198,P023,Manitoba,4,336
10480,2024-01-21 00:00:00,C0070,P047,Alberta,1,70
10481,2024-01-21 01:00:00,C0112,P013,Manitoba,3,621
10482,2024-01-21 02:00:00,C0004,P025,Manitoba,4,500
10483,2024-01-21 03:00:00,C0350,P002,Ontario,1,194
10484,2024-01-21 04:00:00,C0331,P002,Quebec,2,438
10485,2024-01-21 05:00:00,C0446,P016,Manitoba,4,484
10486,2024-01-21 06:00:00,C0318,P009,Manitoba,2,500
10487,2024-01-21 07:00:00,C0350,P028,BC,2,404
10488,2024-01-21 08:00:00,C0095,P013,Quebec,4,960
10489,2024-01-21 09:00:00,C0152,P035,Quebec,1,170
10490,2024-01-21 10:00:00,C0311,P041,Quebec,4,856
10491,2024-01-21 11:00:00,C0137,P013,Alberta,1,231
10492,2024-01-21 12:00:00,C0247,P031,Ontario,3,720
10493,2024-01-21 13:00:00,C0387,P021,Ontario,3,531
10494,2024-01-21 14:00:00,C0243,P032,BC,3,438
10495,2024-01-21 15:00:00,C0031,P034,Quebec,2,482
10496,2024-01-21 16:00:00,C0040,P008,Quebec,3,660
10497,2024-01-21 17:00:00,C0229,P041,Manitoba,2,434
10498,2024-01-21 18:00:00,C0036,P048,Alberta,1,239
10499,2024-01-21 19:00:00,C0408,P002,Alberta,4,672
10500,2024-01-21 20:00:00,C0223,P038,BC,4,796
10501,2024-01-21 21:00:00,C0006,P032,Ontario,2,426
10502,2024-01-21 22:00:00,C0322,P040,Quebec,2,392
10503,2024-01-21 23:00:00,C0468,P028,BC,2,256
10504,2024-01-22 00:00:00,C0220,P037,Alberta,1,89
10505,2024-01-22 01:00:00,C0075,P041,Alberta,1,218
10506,2024-01-22 02:00:00,C0004,P001,Alberta,3,744
10507,2024-01-22 03:00:00,C0335,P041,Quebec,3,462
10508,2024-01-22 04:00:00,C0134,P010,Quebec,4,620
10509,2024-01-22 05:00:00,C0118,P004,Quebec,3,228
10510,2024-01-22 06:00:00,C0369,P035,Manitoba,1,172
10511,2024-01-22 07:00:00,C0094,P010,Ontario,1,204
10512,2024-01-22 08:00:00,C0486,P047,Alberta,1,135
10513,2024-01-22 09:00:00,C0435,P011,Alberta,1,130
10514,2024-01-22 10:00:00,C0062,P014,Manitoba,4,916
10515,2024-01-22 11:00:00,C0441,P038,Alberta,4,672
10516,2024-01-22 12:00:00,C0194,P012,Alberta,1,155
10517,2024-01-22 13:00:00,C0335,P045,Quebec,2,378
10518,2024-01-22 14:00:00,C0203,P017,Quebec,3,525
10519,2024-01-22 15:00:00,C0392,P016,Ontario,4,412
10520,2024-01-22 16:00:00,C0026,P035,Alberta,2,304
10521,2024-01-22 17:00:00,C0435,P002,BC,3,534
10522,2024-01-22 18:00:00,C0173,P011,Alberta,2,248
10523,2024-01-22 19:00:00,C0300,P041,Alberta,1,188
10524,2024-01-22 20:00:00,C0133,P003,Ontario,3,786
10525,2024-01-22 21:00:00,C0326,P029,BC,2,436
10526,2024-01-22 22:00:00,C0410,P018,Alberta,4,488
10527,2024-01-22 23:00:00,C0118,P020,BC,4,680
10528,2024-01-23 00:00:00,C0324,P047,Quebec,4,368
10529,2024-01-23 01:00:00,C0275,P014,Quebec,3,789
10530,2024-01-23 02:00:00,C0212,P034,BC,1,195
10531,2024-01-23 03:00:00,C0225,P049,Alberta,1,237
10532,2024-01-23 04:00:00,C0020,P031,BC,3,846
10533,2024-01-23 05:00:00,C0113,P040,BC,3,372
10534,2024-01-23 06:00:00,C0140,P042,Quebec,1,259
10535,2024-01-23 07:00:00,C0047,P018,BC,4,328
10536,2024-01-23 08:00:00,C0001,P030,Manitoba,1,84
10537,2024-01-23 09:00:00,C0090,P025,Manitoba,1,170
10538,2024-01-23 10:00:00,C0142,P019,Quebec,2,176
10539,2024-01-23 11:00:00,C0320,P008,Alberta,4,796
10540,2024-01-23 12:00:00,C0038,P028,Alberta,3,390
10541,2024-01-23 13:00:00,C0293,P008,Quebec,1,196
10542,2024-01-23 14:00:00,C0382,P031,Alberta,4,964
10543,2024-01-23 15:00:00,C0139,P003,Ontario,3,735
10544,2024-01-23 16:00:00,C0356,P003,Manitoba,2,442
10545,2024-01-23 17:00:00,C0333,P044,Ontario,2,246
10546,2024-01-23 18:00:00,C0491,P022,Ontario,4,364
10547,2024-01-23 19:00:00,C0259,P017,Ontario,1,226
10548,2024-01-23 20:00:00,C0161,P036,Quebec,3,381
10549,2024-01-23 21:00:00,C0390,P017,Ontario,4,720
10550,2024-01-23 22:00:00,C0178,P014,BC,2,454
10551,2024-01-23 23:00:00,C0010,P009,Alberta,3,822
10552,2024-01-24 00:00:00,C0261,P030,Quebec,3,315
10553,2024-01-24 01:00:00,C0407,P021,BC,1,163
10554,2024-01-24 02:00:00,C0138,P012,BC,2,310
10555,2024-01-24 03:00:00,C0172,P037,Manitoba,2,188
10556,2024-01-24 04:00:00,C0386,P032,Manitoba,2,376
10557,2024-01-24 05:00:00,C0013,P011,BC,3,321
10558,2024-01-24 06:00:00,C0168,P020,Manitoba,2,354
10559,2024-01-24 07:00:00,C0130,P035,Alberta,4,672
10560,2024-01-24 08:00:00,C0084,P047,Alberta,2,146
10561,2024-01-24 09:00:00,C0321,P046,Manitoba,3,636
10562,2024-01-24 10:00:00,C0319,P011,Ontario,2,294
10563,2024-01-24 11:00:00,C0101,P008,BC,2,452
10564,2024-01-24 12:00:00,C0329,P004,Alberta,3,402
10565,2024-01-24 13:00:00,C0273,P027,Manitoba,2,448
10566,2024-01-24 14:00:00,C0265,P044,Manitoba,1,114
10567,2024-01-24 15:00:00,C0459,P040,Alberta,3,411
10568,2024-01-24 16:00:00,C0399,P038,Alberta,2,434
10569,2024-01-24 17:00:00,C0408,P047,Ontario,1,124
10570,2024-01-24 18:00:00,C0038,P030,Manitoba,4,352
10571,2024-01-24 19:00:00,C0419,P044,Manitoba,3,417
10572,2024-01-24 20:00:00,C0094,P048,Quebec,2,526
10573,2024-01-24 21:00:00,C0095,P048,Ontario,3,882
10574,2024-01-24 22:00:00,C0305,P027,Alberta,1,177
10575,2024-01-24 23:00:00,C0069,P021,Alberta,3,495
10576,2024-01-25 00:00:00,C0318,P020,BC,4,608
10577,2024-01-25 01:00:00,C0444,P004,Alberta,2,134
10578,2024-01-25 02:00:00,C0236,P011,Manitoba,4,568
10579,2024-01-25 03:00:00,C0434,P013,Alberta,1,198
10580,2024-01-25 04:00:00,C0334,P009,Manitoba,3,693
10581,2024-01-25 05:00:00,C0373,P004,Manitoba,2,214
10582,2024-01-25 06:00:00,C0376,P012,Ontario,2,336
10583,2024-01-25 07:00:00,C0459,P009,Alberta,1,272
10584,2024-01-25 08:00:00,C0137,P013,Ontario,1,195
10585,2024-01-25 09:00:00,C0418,P048,Manitoba,3,786
10586,2024-01-25 10:00:00,C0076,P026,Alberta,2,386
10587,2024-01-25 11:00:00,C0483,P038,Alberta,1,203
10588,2024-01-25 12:00:00,C0035,P042,Ontario,2,420
10589,2024-01-25 13:00:00,C0001,P013,Ontario,3,774
10590,2024-01-25 14:00:00,C0296,P039,Manitoba,4,512
10591,2024-01-25 15:00:00,C0320,P028,Manitoba,1,170
10592,2024-01-25 16:00:00,C0406,P019,Alberta,3,402
10593,2024-01-25 17:00:00,C0060,P024,Alberta,4,708
10594,2024-01-25 18:00:00,C0320,P019,Quebec,3,408
10595,2024-01-25 19:00:00,C0349,P049,Quebec,1,214
10596,2024-01-25 20:00:00,C0328,P013,BC,3,759
10597,2024-01-25 21:00:00,C0267,P013,Manitoba,2,506
10598,2024-01-25 22:00:00,C0361,P028,BC,1,162
10599,2024-01-25 23:00:00,C0229,P002,BC,2,346
10600,2024-01-26 00:00:00,C0270,P010,Ontario,3,438
10601,2024-01-26 01:00:00,C0316,P022,Ontario,1,143
10602,2024-01-26 02:00:00,C0286,P013,Quebec,2,424
10603,2024-01-26 03:00:00,C0291,P009,BC,2,570
10604,2024-01-26 04:00:00,C0213,P033,Quebec,2,468
10605,2024-01-26 05:00:00,C0165,P014,Manitoba,4,904
10606,2024-01-26 06:00:00,C0005,P048,Alberta,2,550
10607,2024-01-26 07:00:00,C0339,P020,Ontario,2,394
10608,2024-01-26 08:00:00,C0379,P015,Manitoba,3,261
10609,2024-01-26 09:00:00,C0078,P032,Manitoba,3,435
10610,2024-01-26 10:00:00,C0410,P033,Ontario,3,732
10611,2024-01-26 11:00:00,C0062,P017,Ontario,3,576
10612,2024-01-26 12:00:00,C0132,P024,BC,4,700
10613,2024-01-26 13:00:00,C0089,P030,Quebec,3,246
10614,2024-01-26 14:00:00,C0237,P013,Manitoba,3,756
10615,2024-01-26 15:00:00,C0042,P047,BC,3,321
10616,2024-01-26 16:00:00,C0089,P048,BC,2,440
10617,2024-01-26 17:00:00,C0402,P016,Manitoba,4,368
10618,2024-01-26 18:00:00,C0296,P002,Manitoba,3,573
10619,2024-01-26 19:00:00,C0328,P017,Alberta,2,336
10620,2024-01-26 20:00:00,C0295,P032,Quebec,1,201
10621,2024-01-26 21:00:00,C0104,P043,Manitoba,4,708
10622,2024-01-26 22:00:00,C0014,P008,Ontario,3,573
10623,2024-01-26 23:00:00,C0288,P003,Alberta,2,544
10624,2024-01-27 00:00:00,C0179,P012,Quebec,1,188
10625,2024-01-27 01:00:00,C0125,P020,Ontario,1,151
10626,2024-01-27 02:00:00,C0422,P016,Ontario,2,206
10627,2024-01-27 03:00:00,C0353,P014,Quebec,2,390
10628,2024-01-27 04:00:00,C0023,P016,Alberta,4,456
10629,2024-01-27 05:00:00,C0063,P049,Ontario,2,388
10630,2024-01-27 06:00:00,C0143,P043,BC,3,681
10631,2024-01-27 07:00:00,C0481,P049,Quebec,1,205
10632,2024-01-27 08:00:00,C0153,P033,Quebec,3,636
10633,2024-01-27 09:00:00,C0145,P030,Manitoba,3,273
10634,2024-01-27 10:00:00,C0225,P012,Alberta,3,474
10635,2024-01-27 11:00:00,C0495,P015,BC,1,77
10636,2024-01-27 12:00:00,C0450,P018,BC,1,59
10637,2024-01-27 13:00:00,C0462,P028,Manitoba,1,149
10638,2024-01-27 14:00:00,C0309,P023,Ontario,2,174
10639,2024-01-27 15:00:00,C0104,P014,Ontario,3,735
10640,2024-01-27 16:00:00,C0104,P030,BC,4,256
10641,2024-01-27 17:00:00,C0435,P033,Alberta,2,452
10642,2024-01-27 18:00:00,C0039,P045,Ontario,2,382
10643,2024-01-27 19:00:00,C0435,P015,Quebec,4,552
10644,2024-01-27 20:00:00,C0198,P007,Manitoba,3,636
10645,2024-01-27 21:00:00,C0134,P015,Alberta,4,620
10646,2024-01-27 22:00:00,C0067,P042,Ontario,1,184
10647,2024-01-27 23:00:00,C0391,P046,BC,3,639
10648,2024-01-28 00:00:00,C0179,P038,Manitoba,2,376
10649,2024-01-28 01:00:00,C0456,P046,Ontario,1,242
10650,2024-01-28 02:00:00,C0042,P044,BC,1,166
10651,2024-01-28 03:00:00,C0448,P011,Ontario,2,246
10652,2024-01-28 04:00:00,C0500,P029,Manitoba,4,924
10653,2024-01-28 05:00:00,C0015,P031,Quebec,1,236
10654,2024-01-28 06:00:00,C0111,P025,Quebec,1,112
10655,2024-01-28 07:00:00,C0157,P024,BC,3,486
10656,2024-01-28 08:00:00,C0289,P019,Quebec,3,345
10657,2024-01-28 09:00:00,C0500,P002,Manitoba,2,456
10658,2024-01-28 10:00:00,C0478,P022,BC,2,164
10659,2024-01-28 11:00:00,C0231,P020,Ontario,2,340
10660,2024-01-28 12:00:00,C0411,P033,Alberta,4,1020
10661,2024-01-28 13:00:00,C0420,P008,Ontario,1,216
10662,2024-01-28 14:00:00,C0157,P025,Manitoba,2,228
10663,2024-01-28 15:00:00,C0038,P046,BC,3,678
10664,2024-01-28 16:00:00,C0441,P009,Ontario,1,280
10665,2024-01-28 17:00:00,C0097,P034,BC,2,462
10666,2024-01-28 18:00:00,C0485,P023,Quebec,1,110
10667,2024-01-28 19:00:00,C0411,P005,Alberta,1,276
10668,2024-01-28 20:00:00,C0439,P025,Manitoba,1,174
10669,2024-01-28 21:00:00,C0289,P008,Ontario,2,516
10670,2024-01-28 22:00:00,C0254,P016,Alberta,1,128
10671,2024-01-28 23:00:00,C0196,P048,Manitoba,1,230
10672,2024-01-29 00:00:00,C0086,P045,Manitoba,1,191
10673,2024-01-29 01:00:00,C0322,P015,Quebec,3,417
10674,2024-01-29 02:00:00,C0010,P001,BC,2,484
10675,2024-01-29 03:00:00,C0005,P022,BC,4,420
10676,2024-01-29 04:00:00,C0123,P003,Alberta,3,828
10677,2024-01-29 05:00:00,C0330,P038,Quebec,1,207
10678,2024-01-29 06:00:00,C0353,P014,Manitoba,1,216
10679,2024-01-29 07:00:00,C0118,P036,Quebec,4,356
10680,2024-01-29 08:00:00,C0294,P018,Quebec,4,508
10681,2024-01-29 09:00:00,C0397,P047,Alberta,3,393
10682,2024-01-29 10:00:00,C0159,P041,BC,1,178
10683,2024-01-29 11:00:00,C0303,P018,Quebec,4,348
10684,2024-01-29 12:00:00,C0228,P003,Quebec,3,777
10685,2024-01-29 13:00:00,C0365,P010,Quebec,4,860
10686,2024-01-29 14:00:00,C0216,P049,Ontario,1,173
10687,2024-01-29 15:00:00,C0436,P039,Quebec,1,135
10688,2024-01-29 16:00:00,C0184,P047,Quebec,1,83
10689,2024-01-29 17:00:00,C0015,P001,Manitoba,1,240
10690,2024-01-29 18:00:00,C0157,P027,Ontario,2,346
10691,2024-01-29 19:00:00,C0136,P027,Quebec,2,424
10692,2024-01-29 20:00:00,C0261,P011,Quebec,2,216
10693,2024-01-29 21:00:00,C0157,P049,Alberta,3,546
10694,2024-01-29 22:00:00,C0047,P005,Alberta,3,759
10695,2024-01-29 23:00:00,C0324,P007,Ontario,4,592
10696,2024-01-30 00:00:00,C0332,P019,Manitoba,4,540
10697,2024-01-30 01:00:00,C0173,P029,Ontario,3,567
10698,2024-01-30 02:00:00,C0130,P015,Ontario,4,508
10699,2024-01-30 03:00:00,C0411,P035,Alberta,3,477
10700,2024-01-30 04:00:00,C0095,P047,Alberta,2,230
10701,2024-01-30 05:00:00,C0115,P037,Manitoba,3,288
10702,2024-01-30 06:00:00,C0243,P012,Quebec,3,594
10703,2024-01-30 07:00:00,C0420,P030,Manitoba,4,236
10704,2024-01-30 08:00:00,C0292,P020,Quebec,4,744
10705,2024-01-30 09:00:00,C0282,P037,BC,3,333
10706,2024-01-30 10:00:00,C0299,P003,Alberta,1,219
10707,2024-01-30 11:00:00,C0283,P009,BC,4,972
10708,2024-01-30 12:00:00,C0069,P041,BC,3,582
10709,2024-01-30 13:00:00,C0148,P039,Alberta,4,428
10710,2024-01-30 14:00:00,C0011,P026,BC,1,181
10711,2024-01-30 15:00:00,C0254,P002,Ontario,4,688
10712,2024-01-30 16:00:00,C0330,P023,Quebec,3,195
10713,2024-01-30 17:00:00,C0360,P023,Manitoba,3,399
10714,2024-01-30 18:00:00,C0038,P021,Alberta,1,161
10715,2024-01-30 19:00:00,C0134,P016,Ontario,3,255
10716,2024-01-30 20:00:00,C0200,P009,Manitoba,1,263
10717,2024-01-30 21:00:00,C0023,P013,Manitoba,3,744
10718,2024-01-30 22:00:00,C0303,P028,Manitoba,3,426
10719,2024-01-30 23:00:00,C0346,P027,BC,4,808
10720,2024-01-31 00:00:00,C0302,P017,BC,4,724
10721,2024-01-31 01:00:00,C0363,P038,BC,1,203
10722,2024-01-31 02:00:00,C0396,P036,BC,4,348
10723,2024-01-31 03:00:00,C0218,P001,Ontario,2,402
10724,2024-01-31 04:00:00,C0141,P018,BC,1,130
10725,2024-01-31 05:00:00,C0104,P009,Alberta,2,500
10726,2024-01-31 06:00:00,C0446,P013,Manitoba,1,216
10727,2024-01-31 07:00:00,C0210,P040,Ontario,2,302
10728,2024-01-31 08:00:00,C0473,P045,BC,4,848
10729,2024-01-31 09:00:00,C0481,P015,Manitoba,4,396
10730,2024-01-31 10:00:00,C0111,P043,Ontario,3,630
10731,2024-01-31 11:00:00,C0104,P044,Manitoba,2,370
10732,2024-01-31 12:00:00,C0316,P046,Ontario,3,561
10733,2024-01-31 13:00:00,C0171,P004,Quebec,1,121
10734,2024-01-31 14:00:00,C0460,P033,Ontario,2,392
10735,2024-01-31 15:00:00,C0492,P024,BC,3,606
10736,2024-01-31 16:00:00,C0356,P036,Manitoba,1,66
10737,2024-01-31 17:00:00,C0496,P041,Manitoba,2,436
10738,2024-01-31 18:00:00,C0324,P010,Manitoba,3,510
10739,2024-01-31 19:00:00,C0133,P036,Alberta,2,170
10740,2024-01-31 20:00:00,C0376,P020,Alberta,2,300
10741,2024-01-31 21:00:00,C0293,P041,BC,3,594
10742,2024-01-31 22:00:00,C0328,P045,Quebec,4,840
10743,2024-01-31 23:00:00,C0127,P044,Alberta,4,640
10744,2024-02-01 00:00:00,C0106,P011,Ontario,3,225
10745,2024-02-01 01:00:00,C0497,P012,BC,1,146
10746,2024-02-01 02:00:00,C0092,P018,Quebec,3,225
10747,2024-02-01 03:00:00,C0287,P030,Ontario,3,174
10748,2024-02-01 04:00:00,C0378,P044,Manitoba,2,350
10749,2024-02-01 05:00:00,C0393,P048,Alberta,4,900
10750,2024-02-01 06:00:00,C0051,P037,Ontario,4,540
10751,2024-02-01 07:00:00,C0029,P020,Quebec,4,704
10752,2024-02-01 08:00:00,C0462,P025,BC,4,528
10753,2024-02-01 09:00:00,C0296,P012,Ontario,3,549
10754,2024-02-01 10:00:00,C0297,P021,BC,2,348
10755,2024-02-01 11:00:00,C0214,P025,Manitoba,4,716
10756,2024-02-01 12:00:00,C0267,P011,Quebec,4,308
10757,2024-02-01 13:00:00,C0407,P009,Quebec,2,524
10758,2024-02-01 14:00:00,C0257,P050,Alberta,3,318
10759,2024-02-01 15:00:00,C0302,P025,Quebec,3,453
10760,2024-02-01 16:00:00,C0101,P035,Ontario,3,564
10761,2024-02-01 17:00:00,C0405,P032,Ontario,4,636
10762,2024-02-01 18:00:00,C0346,P049,Ontario,4,808
10763,2024-02-01 19:00:00,C0110,P014,Manitoba,4,768
10764,2024-02-01 20:00:00,C0420,P001,Quebec,3,588
10765,2024-02-01 21:00:00,C0182,P017,Quebec,4,688
10766,2024-02-01 22:00:00,C0471,P025,Ontario,1,175
10767,2024-02-01 23:00:00,C0313,P008,Alberta,2,540
10768,2024-02-02 00:00:00,C0001,P005,Alberta,1,223
10769,2024-02-02 01:00:00,C0319,P005,Quebec,1,277
10770,2024-02-02 02:00:00,C0438,P041,Quebec,4,792
10771,2024-02-02 03:00:00,C0055,P035,BC,2,358
10772,2024-02-02 04:00:00,C0371,P019,Quebec,1,102
10773,2024-02-02 05:00:00,C0424,P023,Ontario,3,366
10774,2024-02-02 06:00:00,C0399,P009,Manitoba,3,771
10775,2024-02-02 07:00:00,C0149,P030,Quebec,3,378
10776,2024-02-02 08:00:00,C0431,P050,Quebec,3,444
10777,2024-02-02 09:00:00,C0457,P016,Ontario,2,186
10778,2024-02-02 10:00:00,C0309,P033,BC,3,570
10779,2024-02-02 11:00:00,C0137,P002,Quebec,2,472
10780,2024-02-02 12:00:00,C0202,P014,Alberta,2,506
10781,2024-02-02 13:00:00,C0436,P046,Alberta,2,458
10782,2024-02-02 14:00:00,C0313,P001,Alberta,2,536
10783,2024-02-02 15:00:00,C0117,P026,Manitoba,4,728
10784,2024-02-02 16:00:00,C0154,P025,Manitoba,1,171
10785,2024-02-02 17:00:00,C0425,P016,Quebec,4,520
10786,2024-02-02 18:00:00,C0291,P015,Quebec,1,103
10787,2024-02-02 19:00:00,C0063,P026,Quebec,4,772
10788,2024-02-02 20:00:00,C0244,P047,Manitoba,3,231
10789,2024-02-02 21:00:00,C0025,P044,Quebec,2,278
10790,2024-02-02 22:00:00,C0090,P016,Ontario,3,174
10791,2024-02-02 23:00:00,C0075,P014,BC,3,648
10792,2024-02-03 00:00:00,C0294,P029,Alberta,3,687
10793,2024-02-03 01:00:00,C0386,P024,Alberta,4,840
10794,2024-02-03 02:00:00,C0391,P047,Ontario,3,360
10795,2024-02-03 03:00:00,C0210,P015,Quebec,2,156
10796,2024-02-03 04:00:00,C0475,P019,Manitoba,2,176
10797,2024-02-03 05:00:00,C0418,P008,Quebec,1,224
10798,2024-02-03 06:00:00,C0347,P034,Quebec,4,844
10799,2024-02-03 07:00:00,C0017,P002,Alberta,2,396
10800,2024-02-03 08:00:00,C0128,P027,Alberta,2,364
10801,2024-02-03 09:00:00,C0427,P010,Manitoba,4,712
10802,2024-02-03 10:00:00,C0443,P035,Alberta,3,348
10803,2024-02-03 11:00:00,C0364,P023,Quebec,2,254
10804,2024-02-03 12:00:00,C0251,P049,Ontario,3,504
10805,2024-02-03 13:00:00,C0179,P008,Manitoba,2,418
10806,2024-02-03 14:00:00,C0182,P028,Ontario,1,157
10807,2024-02-03 15:00:00,C0152,P023,Quebec,3,171
10808,2024-02-03 16:00:00,C0025,P004,Manitoba,2,252
10809,2024-02-03 17:00:00,C0455,P014,Ontario,4,1068
10810,2024-02-03 18:00:00,C0180,P042,Manitoba,4,788
10811,2024-02-03 19:00:00,C0198,P029,Quebec,4,800
10812,2024-02-03 20:00:00,C0344,P001,Manitoba,2,546
10813,2024-02-03 21:00:00,C0161,P004,Quebec,3,354
10814,2024-02-03 22:00:00,C0177,P032,Manitoba,1,177
10815,2024-02-03 23:00:00,C0285,P033,Manitoba,1,198
10816,2024-02-04 00:00:00,C0063,P049,Alberta,2,324
10817,2024-02-04 01:00:00,C0491,P026,Quebec,2,390
10818,2024-02-04 02:00:00,C0150,P017,BC,2,320
10819,2024-02-04 03:00:00,C0154,P039,Manitoba,3,423
10820,2024-02-04 04:00:00,C0156,P023,Ontario,4,372
10821,2024-02-04 05:00:00,C0370,P032,Alberta,3,459
10822,2024-02-04 06:00:00,C0469,P015,Alberta,3,348
10823,2024-02-04 07:00:00,C0049,P013,Manitoba,2,474
10824,2024-02-04 08:00:00,C0455,P002,BC,1,184
10825,2024-02-04 09:00:00,C0337,P019,Alberta,3,345
10826,2024-02-04 10:00:00,C0084,P024,Quebec,1,221
10827,2024-02-04 11:00:00,C0361,P045,Manitoba,2,352
10828,2024-02-04 12:00:00,C0177,P024,Manitoba,3,504
10829,2024-02-04 13:00:00,C0148,P011,BC,4,576
10830,2024-02-04 14:00:00,C0118,P022,Quebec,4,308
10831,2024-02-04 15:00:00,C0342,P015,Quebec,3,363
10832,2024-02-04 16:00:00,C0476,P010,BC,4,572
10833,2024-02-04 17:00:00,C0063,P041,Ontario,3,651
10834,2024-02-04 18:00:00,C0189,P027,Quebec,4,664
10835,2024-02-04 19:00:00,C0360,P009,Ontario,2,488
10836,2024-02-04 20:00:00,C0049,P028,Ontario,4,660
10837,2024-02-04 21:00:00,C0327,P001,Manitoba,4,1052
10838,2024-02-04 22:00:00,C0257,P017,Manitoba,2,426
10839,2024-02-04 23:00:00,C0224,P031,Alberta,2,510
10840,2024-02-05 00:00:00,C0141,P044,Manitoba,4,676
10841,2024-02-05 01:00:00,C0478,P010,Quebec,1,161
10842,2024-02-05 02:00:00,C0215,P037,Quebec,1,72
10843,2024-02-05 03:00:00,C0435,P029,Ontario,3,657
10844,2024-02-05 04:00:00,C0379,P018,Quebec,4,484
10845,2024-02-05 05:00:00,C0440,P047,Manitoba,3,363
10846,2024-02-05 06:00:00,C0211,P038,Manitoba,2,360
10847,2024-02-05 07:00:00,C0318,P039,Manitoba,4,672
10848,2024-02-05 08:00:00,C0032,P049,BC,2,412
10849,2024-02-05 09:00:00,C0158,P006,Quebec,4,728
10850,2024-02-05 10:00:00,C0285,P040,Alberta,4,576
10851,2024-02-05 11:00:00,C0305,P012,Quebec,2,392
10852,2024-02-05 12:00:00,C0429,P014,Quebec,4,824
10853,2024-02-05 13:00:00,C0477,P044,BC,4,708
10854,2024-02-05 14:00:00,C0286,P010,Quebec,3,495
10855,2024-02-05 15:00:00,C0144,P020,Ontario,2,300
10856,2024-02-05 16:00:00,C0424,P015,Manitoba,1,104
10857,2024-02-05 17:00:00,C0019,P031,Manitoba,1,260
10858,2024-02-05 18:00:00,C0018,P007,BC,4,636
10859,2024-02-05 19:00:00,C0257,P041,Manitoba,3,621
10860,2024-02-05 20:00:00,C0078,P010,Ontario,4,764
10861,2024-02-05 21:00:00,C0371,P010,BC,3,603
10862,2024-02-05 22:00:00,C0175,P048,Alberta,4,1080
10863,2024-02-05 23:00:00,C0498,P039,Manitoba,1,133
10864,2024-02-06 00:00:00,C0194,P028,Quebec,2,284
10865,2024-02-06 01:00:00,C0476,P030,Ontario,3,333
10866,2024-02-06 02:00:00,C0113,P037,Ontario,4,504
10867,2024-02-06 03:00:00,C0114,P003,Manitoba,4,1092
10868,2024-02-06 04:00:00,C0222,P050,Alberta,3,276
10869,2024-02-06 05:00:00,C0166,P043,Quebec,3,576
10870,2024-02-06 06:00:00,C0435,P015,Alberta,1,124
10871,2024-02-06 07:00:00,C0319,P021,Alberta,3,534
10872,2024-02-06 08:00:00,C0132,P037,Manitoba,4,532
10873,2024-02-06 09:00:00,C0385,P012,Quebec,1,169
10874,2024-02-06 10:00:00,C0264,P004,Manitoba,1,68
